,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_splitter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
278,5.857973170280457,0.21969510311117807,0.002601814270019531,0.00014381881410130136,0.15,squared_error,93,100,8,best,"{'ccp_alpha': 0.15, 'criterion': 'squared_error', 'max_depth': 93, 'min_samples_leaf': 100, 'min_samples_split': 8, 'splitter': 'best'}",-19.048681680122925,-19.68226472489576,-19.23752819962906,-19.464520510296254,-19.527574582208896,-18.923718590710386,-19.20692840568032,-19.265065080191818,-19.118857938858977,-19.240066176781845,-19.271520588937626,0.21721218718716045,436
238,5.887728333473206,0.35368432838050895,0.0025582313537597656,0.00018314644235893987,0.15,squared_error,75,100,8,best,"{'ccp_alpha': 0.15, 'criterion': 'squared_error', 'max_depth': 75, 'min_samples_leaf': 100, 'min_samples_split': 8, 'splitter': 'best'}",-19.048681680122925,-19.68226472489576,-19.23752819962906,-19.464520510296254,-19.527574582208896,-18.923718590710386,-19.20692840568032,-19.265065080191818,-19.118857938858977,-19.240066176781845,-19.271520588937626,0.21721218718716045,436
521,55.31148176193237,5.664142504292223,0.0025811195373535156,0.00022794369820190575,0.2,squared_error,131,1,2,random,"{'ccp_alpha': 0.2, 'criterion': 'squared_error', 'max_depth': 131, 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'random'}",-19.082903677628977,-19.698292393522724,-19.390064885607618,-19.46317690005992,-19.43391905366607,-19.018438737761038,-19.14057086655754,-19.204203489206233,-19.108543733856106,-19.178257460490983,-19.271837119835716,0.20392571569986975,456
235,2.4084583044052126,0.17995539358583948,0.002707386016845703,0.00020110742679313364,0.15,squared_error,75,100,4,random,"{'ccp_alpha': 0.15, 'criterion': 'squared_error', 'max_depth': 75, 'min_samples_leaf': 100, 'min_samples_split': 4, 'splitter': 'random'}",-19.057197108136574,-19.714127722411902,-19.300153882947274,-19.51346219580701,-19.494736023134152,-18.924806238128063,-19.201035133676385,-19.211324447456853,-19.081642635008162,-19.22682356843331,-19.272530895513967,0.22756542696450952,457
233,2.4453462600708007,0.20134128382890512,0.0026153564453125,0.0003664736966132269,0.15,squared_error,75,100,2,random,"{'ccp_alpha': 0.15, 'criterion': 'squared_error', 'max_depth': 75, 'min_samples_leaf': 100, 'min_samples_split': 2, 'splitter': 'random'}",-19.081503715885354,-19.7173974058103,-19.35437354578422,-19.46276207704568,-19.58145172434377,-18.943101537941576,-19.162832532605435,-19.155402490239364,-19.058311025253143,-19.212401605317293,-19.272953766022617,0.23590171419304953,458
453,4.201772904396057,0.3072681336513951,0.002700042724609375,0.00021205674873777473,0.2,squared_error,93,25,6,random,"{'ccp_alpha': 0.2, 'criterion': 'squared_error', 'max_depth': 93, 'min_samples_leaf': 25, 'min_samples_split': 6, 'splitter': 'random'}",-19.057876638951743,-19.74316395797166,-19.384407790092006,-19.49715546109956,-19.489426012489467,-18.91196965311102,-19.124819521513086,-19.264081915718247,-19.074858534386397,-19.197036186339194,-19.27447956716724,0.23962853360114053,459
485,12.471124911308289,0.5347678060390053,0.002512526512145996,0.00020089164330273037,0.2,squared_error,112,1,6,random,"{'ccp_alpha': 0.2, 'criterion': 'squared_error', 'max_depth': 112, 'min_samples_leaf': 1, 'min_samples_split': 6, 'splitter': 'random'}",-19.11689828060757,-19.80228179039988,-19.381679026232696,-19.4585056975222,-19.478843209264152,-18.902490529286023,-19.122156175059917,-19.21274231631259,-19.01262406477028,-19.259550419726633,-19.274777150918194,0.24994177999276684,460
239,2.4241071939468384,0.2665386728576592,0.0025203466415405274,0.00024038004951693984,0.15,squared_error,75,100,8,random,"{'ccp_alpha': 0.15, 'criterion': 'squared_error', 'max_depth': 75, 'min_samples_leaf': 100, 'min_samples_split': 8, 'splitter': 'random'}",-19.03548435252457,-19.631841633967824,-19.339009236742562,-19.42710281086176,-19.53033086617694,-18.988893125110287,-19.22886194777449,-19.179641936900396,-19.114645971863848,-19.27978384818785,-19.275559573011055,0.19898296109097835,461
573,4.455741453170776,0.25583440654991724,0.0027475833892822267,0.00018622343335109644,0.2,squared_error,150,25,6,random,"{'ccp_alpha': 0.2, 'criterion': 'squared_error', 'max_depth': 150, 'min_samples_leaf': 25, 'min_samples_split': 6, 'splitter': 'random'}",-19.0272539214084,-19.679744508221095,-19.39015695158243,-19.50985965789704,-19.53897781447423,-18.919769537089902,-19.190169068298427,-19.15994930835816,-19.15317108763347,-19.18660488330903,-19.275565673827217,0.2307758905100126,462
237,2.438688540458679,0.12155414345919645,0.00361788272857666,0.0028725078917737268,0.15,squared_error,75,100,6,random,"{'ccp_alpha': 0.15, 'criterion': 'squared_error', 'max_depth': 75, 'min_samples_leaf': 100, 'min_samples_split': 6, 'splitter': 'random'}",-19.047541427302715,-19.74414826764169,-19.469085468512482,-19.399338478115975,-19.52272606261505,-18.897245525670808,-19.110889673133013,-19.17093477956375,-19.157512598135618,-19.24561517311153,-19.276503745380264,0.24113052174337612,463
399,2.739850115776062,0.057860948628968206,0.0028472185134887696,0.00040272393605663754,0.15,squared_error,150,100,8,random,"{'ccp_alpha': 0.15, 'criterion': 'squared_error', 'max_depth': 150, 'min_samples_leaf': 100, 'min_samples_split': 8, 'splitter': 'random'}",-19.08261842214056,-19.665298700765923,-19.326992607530133,-19.40781074753249,-19.606950285945178,-18.951341354640036,-19.16560499336976,-19.163429391704177,-19.10900318598059,-19.290673366481666,-19.27697230560905,0.21835946262320485,464
319,2.802712631225586,0.1680003975731206,0.0027193546295166014,0.00020422431699999605,0.15,squared_error,112,100,8,random,"{'ccp_alpha': 0.15, 'criterion': 'squared_error', 'max_depth': 112, 'min_samples_leaf': 100, 'min_samples_split': 8, 'splitter': 'random'}",-19.07915228365604,-19.677424017539526,-19.29428451870004,-19.434267960288015,-19.53459077183044,-18.955155465805003,-19.120138554793595,-19.177395607115027,-19.128912194217357,-19.40528752497329,-19.28066088989183,0.21615554647979104,465
421,2.881058931350708,0.41438427900648367,0.0026622295379638674,0.0002079775925075812,0.2,squared_error,75,50,6,random,"{'ccp_alpha': 0.2, 'criterion': 'squared_error', 'max_depth': 75, 'min_samples_leaf': 50, 'min_samples_split': 6, 'splitter': 'random'}",-19.083674058059888,-19.71058847169262,-19.435548075492584,-19.454725452945056,-19.521726142813407,-18.99488518178137,-19.180063126516604,-19.118863863793095,-19.123604338598184,-19.189487819021846,-19.281316653071464,0.22067701238411852,466
315,2.8014052629470827,0.159291199139554,0.0026064634323120115,0.00015371339857191428,0.15,squared_error,112,100,4,random,"{'ccp_alpha': 0.15, 'criterion': 'squared_error', 'max_depth': 112, 'min_samples_leaf': 100, 'min_samples_split': 4, 'splitter': 'random'}",-19.06588070965974,-19.718732746284743,-19.315493491687967,-19.5154207171218,-19.577753407947707,-18.94839398839052,-19.184489154126993,-19.18727313798904,-19.049468552641333,-19.251726629746845,-19.28146325355967,0.23775599829141364,467
309,3.086713933944702,0.19225144162719515,0.0027132749557495115,0.0003639119232609328,0.15,squared_error,112,75,6,random,"{'ccp_alpha': 0.15, 'criterion': 'squared_error', 'max_depth': 112, 'min_samples_leaf': 75, 'min_samples_split': 6, 'splitter': 'random'}",-19.075892852069273,-19.759467621146605,-19.33448448555884,-19.394219810897873,-19.576466539195707,-18.98899568712285,-19.126950075985395,-19.27821332067967,-19.10449599936927,-19.19076379401,-19.28299501860355,0.22852616824003658,468
317,2.867388892173767,0.12854786329520645,0.0027249336242675783,0.00021002849495042487,0.15,squared_error,112,100,6,random,"{'ccp_alpha': 0.15, 'criterion': 'squared_error', 'max_depth': 112, 'min_samples_leaf': 100, 'min_samples_split': 6, 'splitter': 'random'}",-19.09226818708869,-19.699446762651196,-19.36200065327791,-19.433545075053793,-19.545014061927205,-19.020457669829234,-19.149605328432315,-19.243739454687226,-19.14271739332798,-19.14852437674838,-19.283731896302392,0.20817885874459352,469
451,4.048812055587769,0.1947079933265456,0.0027225255966186524,0.0003000262175026402,0.2,squared_error,93,25,4,random,"{'ccp_alpha': 0.2, 'criterion': 'squared_error', 'max_depth': 93, 'min_samples_leaf': 25, 'min_samples_split': 4, 'splitter': 'random'}",-19.081326007770322,-19.75937307302226,-19.28225545627191,-19.48803370970667,-19.491297232208655,-18.979875120979536,-19.219297151191917,-19.193782324881624,-19.131666877626078,-19.216429668489315,-19.28433366221483,0.22005655919480602,470
273,2.9017183780670166,0.34681000439401166,0.0026080846786499024,0.00023024524106961985,0.15,squared_error,93,100,2,random,"{'ccp_alpha': 0.15, 'criterion': 'squared_error', 'max_depth': 93, 'min_samples_leaf': 100, 'min_samples_split': 2, 'splitter': 'random'}",-19.037017818909266,-19.68334533418633,-19.41818118296242,-19.421232453079867,-19.56515954056559,-19.00082525245317,-19.14378984950129,-19.27443374524364,-19.039745940947473,-19.262992046219907,-19.284672316406898,0.22280038455455872,471
495,4.234580302238465,0.2552444061692465,0.0026819705963134766,0.0003370815295023924,0.2,squared_error,112,25,8,random,"{'ccp_alpha': 0.2, 'criterion': 'squared_error', 'max_depth': 112, 'min_samples_leaf': 25, 'min_samples_split': 8, 'splitter': 'random'}",-19.162047049002226,-19.753101893332808,-19.314918417148466,-19.496173965454222,-19.432175851855554,-19.002911209996903,-19.136427479834047,-19.144887379219924,-19.11541673920321,-19.291773507321725,-19.284983349236906,0.2124784419906465,472
523,23.5243501663208,0.5854853606742272,0.0025016069412231445,0.00025785626267712023,0.2,squared_error,131,1,4,random,"{'ccp_alpha': 0.2, 'criterion': 'squared_error', 'max_depth': 131, 'min_samples_leaf': 1, 'min_samples_split': 4, 'splitter': 'random'}",-19.13738290774422,-19.71139100238988,-19.360892815394298,-19.537533644995168,-19.506263473662752,-18.95869426536024,-19.148933292185404,-19.225729286717367,-19.091719543254683,-19.190861001686766,-19.286940123339075,0.22288450438963708,473
355,2.7320880651474,0.10781293253122631,0.0026168346405029295,0.00023582627050716223,0.15,squared_error,131,100,4,random,"{'ccp_alpha': 0.15, 'criterion': 'squared_error', 'max_depth': 131, 'min_samples_leaf': 100, 'min_samples_split': 4, 'splitter': 'random'}",-18.994312734856457,-19.69096784331737,-19.406982611462023,-19.44608595170913,-19.522929681308646,-19.01840009257024,-19.123255183618493,-19.263328875295933,-19.149693299116137,-19.25434827939767,-19.28703045526521,0.21532781711080803,474
548,6.594261121749878,0.3980114540449829,0.002530193328857422,0.00022501708035712608,0.2,squared_error,131,75,6,best,"{'ccp_alpha': 0.2, 'criterion': 'squared_error', 'max_depth': 131, 'min_samples_leaf': 75, 'min_samples_split': 6, 'splitter': 'best'}",-19.089884622811994,-19.644902054054324,-19.19806110931043,-19.447148355778953,-19.56428990536315,-18.97800447520986,-19.163023413626,-19.26652543234178,-19.25552142849417,-19.266793571296308,-19.2874154368287,0.19749956368302823,475
510,6.203040289878845,0.17096955878682632,0.0026198863983154298,0.00022884542950526112,0.2,squared_error,112,75,8,best,"{'ccp_alpha': 0.2, 'criterion': 'squared_error', 'max_depth': 112, 'min_samples_leaf': 75, 'min_samples_split': 8, 'splitter': 'best'}",-19.089884622811994,-19.644902054054324,-19.19806110931043,-19.447148355778953,-19.56428990536315,-18.97800447520986,-19.163023413626,-19.26652543234178,-19.25552142849417,-19.266793571296308,-19.2874154368287,0.19749956368302823,475
508,6.386336326599121,0.33105769391047263,0.0025116443634033204,0.00029437232519877486,0.2,squared_error,112,75,6,best,"{'ccp_alpha': 0.2, 'criterion': 'squared_error', 'max_depth': 112, 'min_samples_leaf': 75, 'min_samples_split': 6, 'splitter': 'best'}",-19.089884622811994,-19.644902054054324,-19.19806110931043,-19.447148355778953,-19.56428990536315,-18.97800447520986,-19.163023413626,-19.26652543234178,-19.25552142849417,-19.266793571296308,-19.2874154368287,0.19749956368302823,475
550,6.6004685163497925,0.2711500661744417,0.0026395320892333984,0.00023913428647881986,0.2,squared_error,131,75,8,best,"{'ccp_alpha': 0.2, 'criterion': 'squared_error', 'max_depth': 131, 'min_samples_leaf': 75, 'min_samples_split': 8, 'splitter': 'best'}",-19.089884622811994,-19.644902054054324,-19.19806110931043,-19.447148355778953,-19.56428990536315,-18.97800447520986,-19.163023413626,-19.26652543234178,-19.25552142849417,-19.266793571296308,-19.2874154368287,0.19749956368302823,475
506,6.290418672561645,0.31019977002623317,0.002537846565246582,0.00015847908206083209,0.2,squared_error,112,75,4,best,"{'ccp_alpha': 0.2, 'criterion': 'squared_error', 'max_depth': 112, 'min_samples_leaf': 75, 'min_samples_split': 4, 'splitter': 'best'}",-19.089884622811994,-19.644902054054324,-19.19806110931043,-19.447148355778953,-19.56428990536315,-18.97800447520986,-19.163023413626,-19.26652543234178,-19.25552142849417,-19.266793571296308,-19.2874154368287,0.19749956368302823,475
546,6.283397507667542,0.37827214538116455,0.004469943046569824,0.00516406247757825,0.2,squared_error,131,75,4,best,"{'ccp_alpha': 0.2, 'criterion': 'squared_error', 'max_depth': 131, 'min_samples_leaf': 75, 'min_samples_split': 4, 'splitter': 'best'}",-19.089884622811994,-19.644902054054324,-19.19806110931043,-19.447148355778953,-19.56428990536315,-18.97800447520986,-19.163023413626,-19.26652543234178,-19.25552142849417,-19.266793571296308,-19.2874154368287,0.19749956368302823,475
504,6.339436602592468,0.3011245928084819,0.0025472640991210938,0.00014376841965964542,0.2,squared_error,112,75,2,best,"{'ccp_alpha': 0.2, 'criterion': 'squared_error', 'max_depth': 112, 'min_samples_leaf': 75, 'min_samples_split': 2, 'splitter': 'best'}",-19.089884622811994,-19.644902054054324,-19.19806110931043,-19.447148355778953,-19.56428990536315,-18.97800447520986,-19.163023413626,-19.26652543234178,-19.25552142849417,-19.266793571296308,-19.2874154368287,0.19749956368302823,475
544,6.231076335906982,0.4152495581518011,0.002567911148071289,0.00011939840574660312,0.2,squared_error,131,75,2,best,"{'ccp_alpha': 0.2, 'criterion': 'squared_error', 'max_depth': 131, 'min_samples_leaf': 75, 'min_samples_split': 2, 'splitter': 'best'}",-19.089884622811994,-19.644902054054324,-19.19806110931043,-19.447148355778953,-19.56428990536315,-18.97800447520986,-19.163023413626,-19.26652543234178,-19.25552142849417,-19.266793571296308,-19.2874154368287,0.19749956368302823,475
426,6.451887440681458,0.4287850439499594,0.0024570465087890626,0.00019244291127691208,0.2,squared_error,75,75,4,best,"{'ccp_alpha': 0.2, 'criterion': 'squared_error', 'max_depth': 75, 'min_samples_leaf': 75, 'min_samples_split': 4, 'splitter': 'best'}",-19.089884622811994,-19.644902054054324,-19.19806110931043,-19.447148355778953,-19.56428990536315,-18.97800447520986,-19.163023413626,-19.26652543234178,-19.25552142849417,-19.266793571296308,-19.2874154368287,0.19749956368302823,475
466,6.29682731628418,0.31976786992626993,0.0025693893432617186,0.00014966830699880145,0.2,squared_error,93,75,4,best,"{'ccp_alpha': 0.2, 'criterion': 'squared_error', 'max_depth': 93, 'min_samples_leaf': 75, 'min_samples_split': 4, 'splitter': 'best'}",-19.089884622811994,-19.644902054054324,-19.19806110931043,-19.447148355778953,-19.56428990536315,-18.97800447520986,-19.163023413626,-19.26652543234178,-19.25552142849417,-19.266793571296308,-19.2874154368287,0.19749956368302823,475
586,6.453898024559021,0.2796308601172303,0.0025342464447021484,0.00017553541615762788,0.2,squared_error,150,75,4,best,"{'ccp_alpha': 0.2, 'criterion': 'squared_error', 'max_depth': 150, 'min_samples_leaf': 75, 'min_samples_split': 4, 'splitter': 'best'}",-19.089884622811994,-19.644902054054324,-19.19806110931043,-19.447148355778953,-19.56428990536315,-18.97800447520986,-19.163023413626,-19.26652543234178,-19.25552142849417,-19.266793571296308,-19.2874154368287,0.19749956368302823,475
588,6.402649903297425,0.44681765011689667,0.0029045820236206056,0.0009957367727383207,0.2,squared_error,150,75,6,best,"{'ccp_alpha': 0.2, 'criterion': 'squared_error', 'max_depth': 150, 'min_samples_leaf': 75, 'min_samples_split': 6, 'splitter': 'best'}",-19.089884622811994,-19.644902054054324,-19.19806110931043,-19.447148355778953,-19.56428990536315,-18.97800447520986,-19.163023413626,-19.26652543234178,-19.25552142849417,-19.266793571296308,-19.2874154368287,0.19749956368302823,475
430,6.664786696434021,0.27743179749216157,0.003057694435119629,0.0015523560728453471,0.2,squared_error,75,75,8,best,"{'ccp_alpha': 0.2, 'criterion': 'squared_error', 'max_depth': 75, 'min_samples_leaf': 75, 'min_samples_split': 8, 'splitter': 'best'}",-19.089884622811994,-19.644902054054324,-19.19806110931043,-19.447148355778953,-19.56428990536315,-18.97800447520986,-19.163023413626,-19.26652543234178,-19.25552142849417,-19.266793571296308,-19.2874154368287,0.19749956368302823,475
424,6.279231286048889,0.27540180724392394,0.0024819135665893554,8.476767636743912e-05,0.2,squared_error,75,75,2,best,"{'ccp_alpha': 0.2, 'criterion': 'squared_error', 'max_depth': 75, 'min_samples_leaf': 75, 'min_samples_split': 2, 'splitter': 'best'}",-19.089884622811994,-19.644902054054324,-19.19806110931043,-19.447148355778953,-19.56428990536315,-18.97800447520986,-19.163023413626,-19.26652543234178,-19.25552142849417,-19.266793571296308,-19.2874154368287,0.19749956368302823,475
